団体コード	都道府県名	市区町村名	性別	総数	0～4	5～9	10～14	15～19	20～24	25～29	30～34	35～39	40～44	45～49	50～54	55～59	60～64	65～69	70～74	75～79	80～
342131	広島県	廿日市市	計	117607	4814	5181	5720	6066	6137	6677	6815	8189	7413	6848	7656	8721	10687	7377	5896	5269	8141
342149	広島県	安芸高田市	計	31584	1053	1229	1273	1419	1287	1279	1512	1754	1556	1508	1832	2272	2987	2154	1951	2178	4340
342157	広島県	江田島市	計	26755	755	805	897	971	1054	1028	1292	1394	1292	1294	1526	1894	2735	2259	1978	2090	3491
343005	広島県	安芸郡	計	117100	5586	5699	5952	5760	5608	6675	7548	9558	8465	7294	6396	7071	9692	8001	6461	4899	6435
343021	広島県	安芸郡府中町	計	50516	2410	2478	2626	2564	2526	3009	3387	4239	3805	3544	3023	3065	3809	2998	2466	1990	2577
343048	広島県	安芸郡海田町	計	28036	1460	1391	1439	1358	1471	1848	1965	2375	2067	1686	1498	1677	2241	1769	1398	1040	1353
343072	広島県	安芸郡熊野町	計	25120	1027	1154	1258	1246	1003	1123	1330	1893	1740	1299	1190	1548	2551	2301	1844	1197	1416
343099	広島県	安芸郡坂町	計	13428	689	676	629	592	608	695	866	1051	853	765	685	781	1091	933	753	672	1089
343609	広島県	山県郡	計	27546	826	1017	1155	1222	1058	968	1126	1471	1318	1263	1615	1911	2502	1822	1811	2273	4188
343684	広島県	山県郡安芸太田町	計	7545	167	192	283	311	240	208	249	322	298	322	427	534	696	581	583	724	1408
343692	広島県	山県郡北広島町	計	20001	659	825	872	911	818	760	877	1149	1020	941	1188	1377	1806	1241	1228	1549	2780
344206	広島県	豊田郡	計	8474	195	213	254	556	198	211	268	370	358	361	417	521	853	767	718	801	1413
344311	広島県	豊田郡大崎上島町	計	8474	195	213	254	556	198	211	268	370	358	361	417	521	853	767	718	801	1413
344605	広島県	世羅郡	計	18010	573	683	687	859	651	666	815	899	778	883	1169	1329	1662	1158	1208	1383	2607
344621	広島県	世羅郡世羅町	計	18010	573	683	687	859	651	666	815	899	778	883	1169	1329	1662	1158	1208	1383	2607
345407	広島県	神石郡	計	10852	269	314	374	459	387	345	386	452	384	486	662	769	957	650	766	1066	2126
345458	広島県	神石郡神石高原町	計	10852	269	314	374	459	387	345	386	452	384	486	662	769	957	650	766	1066	2126
350001	山口県		計	1455401	57709	61345	66262	67806	65298	70400	80027	97772	86355	78928	85251	101947	134280	98465	90586	84933	128037
352012	山口県	下関市	計	280062	10697	11084	12133	12979	12658	13723	15217	17907	16381	15304	16548	19984	26359	19020	18221	17220	24627
352021	山口県	宇部市	計	172078	6910	7267	8027	8071	8399	9082	10218	11889	10523	9319	9824	11963	16288	11243	10200	9224	13631
352039	山口県	山口市	計	194446	8486	9144	9592	10036	10245	10177	11540	14167	12327	11334	11875	12760	16333	11101	10228	9823	15278
352047	山口県	萩市	計	54506	1629	1881	2181	2296	1843	2002	2449	2930	2599	2757	3312	4460	5496	3917	4150	4168	6436
352063	山口県	防府市	計	117839	5183	5265	5525	5584	6078	6246	7016	8423	7308	6533	6710	7896	10480	7610	6874	6176	8932
352071	山口県	下松市	計	55867	2715	2679	2583	2358	2423	2946	3555	4441	3581	2991	3002	3663	5016	3942	3242	2736	3994
352080	山口県	岩国市	計	145250	5701	6199	6880	6731	6071	6696	7481	9507	8521	7932	8640	10135	13053	9867	9393	9037	13406
352101	山口県	光市	計	53960	2165	2406	2616	2667	2162	2293	2866	3883	3395	2891	2948	3480	5014	4746	3570	2737	4121
352110	山口県	長門市	計	38678	1183	1299	1545	1625	1322	1517	1730	1929	1808	1872	2406	3242	4076	2759	2914	2870	4581
352128	山口県	柳井市	計	35260	1264	1360	1467	1560	1320	1442	1701	2130	1934	1868	2083	2473	3366	2597	2349	2364	3982
352136	山口県	美祢市	計	28229	853	1012	1209	1277	1059	1184	1291	1478	1433	1500	1648	2217	2781	1935	1950	2022	3380
352152	山口県	周南市	計	151090	6320	6584	7026	7033	6583	7564	8530	11082	9704	8323	8888	10413	13885	10536	9054	7934	11631
352161	山口県	山陽小野田市	計	65453	2630	2939	3086	3078	2977	3095	3652	4451	3751	3407	3850	4850	6110	4304	3907	3788	5578
353001	山口県	大島郡	計	19464	390	444	561	739	507	501	589	775	711	807	1010	1294	1927	1709	1715	1946	3839
353051	山口県	大島郡周防大島町	計	19464	390	444	561	739	507	501	589	775	711	807	1010	1294	1927	1709	1715	1946	3839
353205	山口県	玖珂郡	計	6468	331	344	349	331	353	425	391	475	385	311	371	451	482	346	338	317	468
353213	山口県	玖珂郡和木町	計	6468	331	344	349	331	353	425	391	475	385	311	371	451	482	346	338	317	468
353400	山口県	熊毛郡	計	32907	1148	1338	1387	1326	1201	1397	1673	2167	1838	1616	1907	2349	3205	2550	2174	2136	3495
353418	山口県	熊毛郡上関町	計	3549	71	64	81	94	114	87	112	121	115	157	190	269	350	257	323	369	775
353434	山口県	熊毛郡田布施町	計	16346	611	749	727	700	633	733	891	1197	964	820	983	1119	1578	1280	1027	917	1417
353442	山口県	熊毛郡平生町	計	13012	466	525	579	532	454	577	670	849	759	639	734	961	1277	1013	824	850	1303
355003	山口県	阿武郡	計	3844	104	100	95	115	97	110	128	138	156	163	229	317	409	283	307	435	658
355020	山口県	阿武郡阿武町	計	3844	104	100	95	115	97	110	128	138	156	163	229	317	409	283	307	435	658
360007	徳島県		計	791242	29833	32597	35778	36977	37276	40715	44838	52716	47212	45820	49487	58825	71478	47879	45542	45310	68959
362018	徳島県	徳島市	計	258013	10669	11036	11897	12485	13434	14259	15632	19115	17459	16316	16099	17678	22102	15486	13671	12854	17821
362026	徳島県	鳴門市	計	62197	2186	2496	2794	2911	2899	3154	3481	4265	3811	3713	3694	4617	5978	3986	3562	3419	5231
362034	徳島県	小松島市	計	41264	1612	1657	1826	1877	1967	2219	2290	2752	2489	2378	2488	3118	3876	2687	2372	2317	3339
362042	徳島県	阿南市	計	77598	3216	3484	3752	3819	3458	3939	4505	5126	4441	4399	4627	5551	7008	4764	4547	4362	6600
362051	徳島県	吉野川市	計	44807	1486	1722	1878	2057	2045	2164	2298	2631	2398	2463	2915	3554	4279	2717	2730	2803	4667
362069	徳島県	阿波市	計	40956	1357	1578	1809	1870	1734	1982	2162	2637	2214	2173	2646	3411	4064	2419	2390	2550	3960
362077	徳島県	美馬市	計	32636	998	1229	1341	1426	1421	1526	1656	1749	1612	1711	2224	2761	3003	1847	2068	2302	3762
362085	徳島県	三好市	計	31103	759	901	1236	1338	1192	1196	1243	1296	1375	1555	2283	2569	2691	1867	2298	2666	4638
363006	徳島県	勝浦郡	計	7876	191	259	265	307	327	323	342	361	326	370	452	621	710	560	651	676	1135
363014	徳島県	勝浦郡勝浦町	計	5965	153	203	217	252	264	266	275	282	256	295	360	511	555	411	455	451	759
363022	徳島県	勝浦郡上勝町	計	1911	38	56	48	55	63	57	67	79	70	75	92	110	155	149	196	225	376
363201	徳島県	名東郡	計	2797	72	80	92	101	113	114	145	136	115	116	168	229	289	193	215	217	402
363219	徳島県	名東郡佐那河内村	計	2797	72	80	92	101	113	114	145	136	115	116	168	229	289	193	215	217	402
363405	徳島県	名西郡	計	33085	1155	1274	1423	1420	1415	1623	1828	1986	1799	1845	2001	2579	3126	2077	2045	2157	3332
363413	徳島県	名西郡石井町	計	26614	1047	1170	1231	1218	1178	1356	1621	1784	1569	1558	1616	2013	2518	1679	1461	1455	2140
363421	徳島県	名西郡神山町	計	6471	108	104	192	202	237	267	207	202	230	287	385	566	608	398	584	702	1192
363600	徳島県	那賀郡	計	10161	231	308	345	374	366	393	379	439	408	485	600	800	973	642	845	940	1633
363685	徳島県	那賀郡那賀町	計	10161	231	308	345	374	366	393	379	439	408	485	600	800	973	642	845	940	1633
363804	徳島県	海部郡	計	23951	553	729	982	1006	836	849	845	990	1096	1257	1413	1798	2398	1869	1978	2027	3325
363839	徳島県	海部郡牟岐町	計	4989	110	138	193	188	173	142	185	207	218	247	282	375	568	419	399	442	703
363871	徳島県	海部郡美波町	計	7979	186	232	299	311	289	323	285	317	359	409	466	597	711	650	697	693	1155
363880	徳島県	海部郡海陽町	計	10983	257	359	490	507	374	384	375	466	519	601	665	826	1119	800	882	892	1467
364002	徳島県	板野郡	計	98105	4546	4927	4991	4654	4912	5727	6820	7895	6420	5651	6050	7319	8673	5323	4415	4023	5759
364011	徳島県	板野郡松茂町	計	15329	731	779	809	754	840	965	1122	1323	1069	948	932	1036	1226	786	642	608	759
364029	徳島県	板野郡北島町	計	22036	1083	1137	1102	1004	1035	1347	1617	1874	1527	1270	1326	1495	1853	1216	1073	903	1174
364037	徳島県	板野郡藍住町	計	33572	1779	1798	1844	1735	1752	2076	2469	2864	2219	1906	2066	2547	2941	1756	1239	1050	1531
364045	徳島県	板野郡板野町	計	14239	507	629	669	607	666	704	844	956	846	858	908	1157	1337	818	781	769	1183
364053	徳島県	板野郡上板町	計	12929	446	584	567	554	619	635	768	878	759	669	818	1084	1316	747	680	693	1112
364606	徳島県	美馬郡	計	11047	244	327	398	478	369	494	422	457	478	526	748	877	949	696	870	1025	1689
364681	徳島県	美馬郡つるぎ町	計	11047	244	327	398	478	369	494	422	457	478	526	748	877	949	696	870	1025	1689
364801	徳島県	三好郡	計	15646	558	590	749	854	788	753	790	881	771	862	1079	1343	1359	746	885	972	1666
364894	徳島県	三好郡東みよし町	計	15646	558	590	749	854	788	753	790	881	771	862	1079	1343	1359	746	885	972	1666
370002	香川県		計	1009794	42540	45584	47955	46372	47398	51887	61347	73932	63044	56928	60032	68190	90995	61594	55144	53373	83479
372013	香川県	高松市	計	424388	19950	20534	20799	19410	19997	23494	28167	34571	29342	25390	24796	27418	36371	24475	21341	19483	28850
372021	香川県	丸亀市	計	111918	5216	5621	5907	5352	5322	6032	7215	8666	7132	6182	6537	7625	9895	6605	5613	5156	7842
372030	香川県	坂出市	計	56817	2104	2345	2455	2524	2650	2662	3294	4011	3253	2880	3198	3696	5705	3850	3367	3484	5339
372048	香川県	善通寺市	計	33511	1505	1452	1459	1455	1923	1890	2077	2216	1910	1822	1949	2189	3076	1942	1914	1842	2890
372056	香川県	観音寺市	計	63706	2464	2650	2968	3197	3013	3150	3607	3999	3689	3639	3947	4410	5564	3919	3722	3770	5998
372064	香川県	さぬき市	計	53226	1771	2171	2436	2448	2515	2430	2707	3449	3084	2947	3343	3733	5033	3554	3283	3216	5106
372072	香川県	東かがわ市	計	34662	888	1234	1437	1423	1394	1422	1560	2022	1950	1825	1989	2496	3519	2714	2584	2487	3718
372081	香川県	三豊市	計	70358	2455	2895	3144	3262	3287	3191	3753	4325	3678	3735	4300	4962	6674	4524	4170	4443	7560
373206	香川県	小豆郡	計	32188	914	1013	1258	1420	1213	1223	1435	1648	1564	1711	2023	2494	3293	2276	2132	2379	4192
373222	香川県	小豆郡土庄町	計	15775	460	495	612	693	591	635	771	769	773	830	1021	1298	1651	1126	1005	1059	1986
373249	香川県	小豆郡小豆島町	計	16413	454	518	646	727	622	588	664	879	791	881	1002	1196	1642	1150	1127	1320	2206
373401	香川県	木田郡	計	28984	1126	1292	1435	1375	1472	1496	1702	2100	1663	1616	1875	2170	2629	1706	1469	1450	2408
373419	香川県	木田郡三木町	計	28984	1126	1292	1435	1375	1472	1496	1702	2100	1663	1616	1875	2170	2629	1706	1469	1450	2408
373605	香川県	香川郡	計	3259	109	106	130	126	130	176	198	199	175	162	174	217	341	249	199	208	360
373648	香川県	香川郡直島町	計	3259	109	106	130	126	130	176	198	199	175	162	174	217	341	249	199	208	360
373800	香川県	綾歌郡	計	42915	1969	2079	2140	2031	1981	2227	2704	3323	2708	2311	2630	2982	3679	2415	2067	2105	3564
373869	香川県	綾歌郡宇多津町	計	17518	1083	1015	1019	835	845	1107	1323	1712	1334	1062	1004	987	1136	850	685	637	884
373877	香川県	綾歌郡綾川町	計	25397	886	1064	1121	1196	1136	1120	1381	1611	1374	1249	1626	1995	2543	1565	1382	1468	2680
374008	香川県	仲多度郡	計	53862	2069	2192	2387	2349	2501	2494	2928	3403	2896	2708	3271	3798	5216	3365	3283	3350	5652
374032	香川県	仲多度郡琴平町	計	10212	311	358	458	463	450	413	497	586	608	537	558	662	1026	692	729	708	1156
374041	香川県	仲多度郡多度津町	計	23604	987	1089	1093	1032	1130	1127	1371	1668	1309	1201	1395	1611	2262	1548	1312	1300	2169
374067	香川県	仲多度郡まんのう町	計	20046	771	745	836	854	921	954	1060	1149	979	970	1318	1525	1928	1125	1242	1342	2327
380008	愛媛県		計	1450262	57897	61562	67963	69753	66116	72338	83034	98883	87560	85425	89738	102404	128114	91110	84324	79632	124409
382019	愛媛県	松山市	計	515599	22601	23095	24937	25808	27156	29879	33703	39604	35002	32489	32090	34698	42280	30085	25864	22855	33453
382027	愛媛県	今治市	計	170329	6477	6865	7726	7751	7155	7957	9192	11517	10155	9336	9893	11833	16404	12220	10668	9779	15401
382035	愛媛県	宇和島市	計	85791	2915	3291	3929	4070	2901	3260	4121	4916	4582	4807	5570	6553	8571	5752	5656	5827	9070
382043	愛媛県	八幡浜市	計	38986	1190	1395	1658	1868	1471	1415	1656	2158	2239	2293	2474	2964	3725	2760	2765	2637	4318
382051	愛媛県	新居浜市	計	124931	5512	5554	5964	5762	5434	6344	7285	8875	7540	7194	7053	8130	11404	8161	7340	6891	10488
382060	愛媛県	西条市	計	114400	4863	5060	5541	5519	5029	5690	6493	7814	6617	6798	7054	8097	9708	6865	6510	6392	10350
382078	愛媛県	大洲市	計	48148	1860	1986	2325	2371	1956	2133	2490	2844	2523	2748	3181	3542	4084	2873	2992	3058	5182
382108	愛媛県	伊予市	計	39217	1390	1643	1956	1913	1889	1902	2075	2421	2254	2248	2553	2853	3470	2427	2387	2194	3642
382132	愛媛県	四国中央市	計	92562	3808	3943	4315	4556	4503	4716	5295	6357	5439	5481	5748	6725	8100	5589	5304	4970	7713
382141	愛媛県	西予市	計	42937	1380	1549	1758	1870	1302	1475	1894	2086	2013	2242	2598	3196	4073	2973	3231	3465	5832
382159	愛媛県	東温市	計	34568	1416	1605	1630	1674	1815	1852	2109	2335	2020	1964	2259	2596	2949	1950	1838	1690	2866
383406	愛媛県	越智郡	計	7450	161	212	219	426	211	198	247	298	254	360	428	594	880	656	664	649	993
383562	愛媛県	越智郡上島町	計	7450	161	212	219	426	211	198	247	298	254	360	428	594	880	656	664	649	993
383805	愛媛県	上浮穴郡	計	10114	217	318	364	369	343	293	362	420	406	512	640	725	778	610	957	1053	1747
383864	愛媛県	上浮穴郡久万高原町	計	10114	217	318	364	369	343	293	362	420	406	512	640	725	778	610	957	1053	1747
384003	愛媛県	伊予郡	計	53646	2136	2451	2582	2557	2640	2824	3148	3737	3158	3085	3475	4052	4685	3450	2961	2645	4060
384011	愛媛県	伊予郡松前町	計	31288	1237	1441	1552	1483	1495	1624	1811	2219	1909	1832	1989	2294	2656	2015	1772	1583	2376
384020	愛媛県	伊予郡砥部町	計	22358	899	1010	1030	1074	1145	1200	1337	1518	1249	1253	1486	1758	2029	1435	1189	1062	1684
384208	愛媛県	喜多郡	計	18758	577	760	843	906	723	718	851	917	875	1015	1246	1396	1670	1132	1314	1346	2469
384224	愛媛県	喜多郡内子町	計	18758	577	760	843	906	723	718	851	917	875	1015	1246	1396	1670	1132	1314	1346	2469
384402	愛媛県	西宇和郡	計	11448	292	320	436	494	400	398	432	466	501	657	730	900	1042	757	912	1035	1676
384429	愛媛県	西宇和郡伊方町	計	11448	292	320	436	494	400	398	432	466	501	657	730	900	1042	757	912	1035	1676
384801	愛媛県	北宇和郡	計	16261	443	634	664	686	428	485	624	792	720	831	991	1318	1633	1090	1210	1401	2311
384844	愛媛県	北宇和郡松野町	計	4478	115	164	181	183	111	143	167	238	214	205	283	375	450	312	343	393	601
384887	愛媛県	北宇和郡鬼北町	計	11783	328	470	483	503	317	342	457	554	506	626	708	943	1183	778	867	1008	1710
385000	愛媛県	南宇和郡	計	25117	659	881	1116	1153	760	799	1057	1326	1262	1365	1755	2232	2658	1760	1751	1745	2838
385069	愛媛県	南宇和郡愛南町	計	25117	659	881	1116	1153	760	799	1057	1326	1262	1365	1755	2232	2658	1760	1751	1745	2838
390003	高知県		計	766426	28385	30824	34070	35592	31938	36254	42489	51182	43759	43969	46809	54300	70157	50585	45400	45654	75059
392014	高知県	高知市	計	339130	14677	15192	15964	16436	15652	18326	21770	26456	22188	21273	20605	22620	29185	21010	17123	16197	24456
392022	高知県	室戸市	計	16300	372	415	527	597	545	565	586	768	778	874	948	1352	1921	1417	1387	1246	2002
392031	高知県	安芸市	計	19642	632	672	798	825	727	924	927	1152	1037	1083	1186	1487	1957	1432	1341	1302	2160
392049	高知県	南国市	計	49062	2012	2170	2406	2718	2287	2442	3000	3523	2883	2827	2803	3373	4340	3008	2596	2518	4156
392057	高知県	土佐市	計	28982	980	1164	1249	1201	1156	1373	1529	1833	1636	1526	1712	2151	2892	2181	1708	1709	2982
392065	高知県	須崎市	計	24473	774	806	1116	1303	924	1075	1182	1372	1250	1315	1512	1860	2317	1757	1566	1604	2740
392081	高知県	宿毛市	計	22802	863	866	1068	1106	739	988	1186	1433	1201	1320	1505	1783	2229	1392	1406	1421	2296
392090	高知県	土佐清水市	計	16307	392	493	633	650	501	500	637	793	730	783	986	1272	1715	1382	1326	1337	2177
392103	高知県	四万十市	計	35992	1315	1521	1659	1565	1284	1613	1922	2361	1930	1889	2309	2720	3481	2264	2118	2261	3780
392111	高知県	香南市	計	34473	1389	1653	1651	1652	1540	1604	2073	2450	2084	1920	1971	2201	3119	2232	1947	1893	3094
392120	高知県	香美市	計	27998	864	944	1119	1148	1131	1190	1416	1554	1267	1352	1691	2003	2670	2023	1899	2088	3639
393002	高知県	安芸郡	計	19302	507	591	759	836	652	714	794	981	857	1084	1216	1420	1834	1408	1496	1596	2557
393011	高知県	安芸郡東洋町	計	3098	65	73	93	116	87	96	111	122	128	166	188	251	323	249	257	300	473
393029	高知県	安芸郡奈半利町	計	3653	96	117	141	158	125	139	158	163	156	196	236	283	360	245	291	297	492
393037	高知県	安芸郡田野町	計	2994	81	98	124	125	120	110	114	155	131	200	196	215	263	209	241	231	381
393045	高知県	安芸郡安田町	計	3066	57	77	106	142	103	109	128	147	138	175	206	230	284	226	261	272	405
393053	高知県	安芸郡北川村	計	1458	39	53	59	60	52	52	69	59	52	73	92	100	130	99	106	141	222
393061	高知県	安芸郡馬路村	計	1018	32	23	55	57	37	45	29	55	47	57	66	65	72	75	78	99	126
393070	高知県	安芸郡芸西村	計	4015	137	150	181	178	128	163	185	280	205	217	232	276	402	305	262	256	458
393401	高知県	長岡郡	計	8784	173	170	231	283	239	268	281	359	289	389	525	626	760	672	802	971	1746
393410	高知県	長岡郡本山町	計	3923	112	105	117	141	121	139	165	227	161	188	220	265	357	276	331	350	648
393444	高知県	長岡郡大豊町	計	4861	61	65	114	142	118	129	116	132	128	201	305	361	403	396	471	621	1098
393606	高知県	土佐郡	計	4868	128	142	173	172	171	167	182	200	201	259	316	344	432	304	402	444	831
393631	高知県	土佐郡土佐町	計	4407	118	130	160	158	154	149	166	193	183	234	288	309	394	285	364	396	726
393649	高知県	土佐郡大川村	計	461	10	12	13	14	17	18	16	7	18	25	28	35	38	19	38	48	105
393801	高知県	吾川郡	計	32986	895	1098	1302	1555	1412	1321	1433	1668	1613	1797	2183	2504	3090	2249	2198	2379	4289
393860	高知県	吾川郡いの町	計	26210	756	931	1071	1353	1247	1148	1207	1420	1348	1521	1838	2039	2528	1733	1549	1685	2836
393878	高知県	吾川郡仁淀川町	計	6776	139	167	231	202	165	173	226	248	265	276	345	465	562	516	649	694	1453
394009	高知県	高岡郡	計	64380	1892	2247	2617	2627	2293	2480	2695	3211	2902	3214	3961	4945	6023	4393	4604	5027	9249
394017	高知県	高岡郡中土佐町	計	7967	199	243	323	311	266	287	332	402	393	362	476	636	780	569	569	635	1184
394025	高知県	高岡郡佐川町	計	14148	453	574	579	655	606	576	625	755	704	790	907	1073	1311	926	903	935	1776
394033	高知県	高岡郡越知町	計	6496	162	194	233	237	215	246	248	316	274	328	386	464	597	488	472	570	1066
394050	高知県	高岡郡檮原町	計	3853	102	118	156	153	101	125	153	187	142	162	218	301	364	253	309	341	668
394106	高知県	高岡郡日高村	計	5692	168	194	233	234	223	271	292	292	300	269	333	452	580	407	355	369	720
394114	高知県	高岡郡津野町	計	6673	216	233	280	275	231	261	275	340	264	316	403	502	588	420	502	541	1026
394122	高知県	高岡郡四万十町	計	19551	592	691	813	762	651	714	770	919	825	987	1238	1517	1803	1330	1494	1636	2809
394203	高知県	幡多郡	計	20945	520	680	798	918	685	704	876	1068	913	1064	1380	1639	2192	1461	1481	1661	2905
394246	高知県	幡多郡大月町	計	6153	139	187	245	265	183	180	245	281	227	289	444	513	632	420	462	540	901
394271	高知県	幡多郡三原村	計	1755	44	57	62	75	57	56	66	83	80	100	110	111	158	136	119	157	284
394289	高知県	幡多郡黒潮町	計	13037	337	436	491	578	445	468	565	704	606	675	826	1015	1402	905	900	964	1720
400009	福岡県		計	5043494	230770	227955	239560	244615	270460	308853	337718	376796	330388	298416	304528	347024	418265	288687	262820	229442	327197
401005	福岡県	北九州市	計	976711	41616	42339	44679	45288	49163	53647	59061	69769	62513	56886	57701	66248	85106	62692	58309	51637	70057
401013	福岡県	北九州市門司区	計	106550	3823	4203	4401	4499	4526	4829	5643	6798	6147	5824	6144	7517	10387	7900	7160	6843	9906
401030	福岡県	北九州市若松区	計	86197	3269	3652	4156	4508	4346	4178	4546	5514	5015	5106	5528	6194	7817	5623	5134	4813	6798
401056	福岡県	北九州市戸畑区	計	61091	2340	2520	2635	2778	3478	3297	3378	4051	3845	3631	3665	4198	5288	3969	3821	3472	4725
401064	福岡県	北九州市小倉北区	計	177379	7344	6813	7029	7355	9253	11367	11951	13005	11441	10548	10643	12156	15858	11156	10154	9303	12003
401072	福岡県	北九州市小倉南区	計	215369	10508	10516	10931	10826	11235	11930	14000	16599	14983	12777	12331	14054	17533	13047	11781	9782	12536
401081	福岡県	北九州市八幡東区	計	72001	2458	2610	2880	2954	3452	3561	3751	4372	4251	3870	4053	4991	6618	4953	5174	4879	7174
401099	福岡県	北九州市八幡西区	計	258124	11874	12025	12647	12368	12873	14485	15792	19430	16831	15130	15337	17138	21605	16044	15085	12545	16915
401307	福岡県	福岡市	計	1409297	68798	63948	64550	65311	85219	106328	113814	122148	105970	90798	83355	88856	103111	69059	59892	50645	67495
401315	福岡県	福岡市東区	計	280179	14719	13703	13443	13793	16883	19503	21648	24168	20649	17774	16470	17919	20652	13696	11979	9904	13276
401323	福岡県	福岡市博多区	計	197780	9419	7403	6937	7561	14785	20483	18845	18399	14598	11842	10846	11532	13513	8952	7716	6399	8550
401331	福岡県	福岡市中央区	計	165496	6886	5751	5868	6050	10884	16592	16546	15501	13399	11232	9527	9665	11211	7217	6276	5452	7439
401340	福岡県	福岡市南区	計	244114	11521	11003	11528	11530	13793	16991	18928	20771	18367	16005	14929	15674	18176	12311	10781	9503	12303
401358	福岡県	福岡市西区	計	190455	10282	10025	10085	9583	9729	11294	13911	16357	14563	12490	10986	11944	14132	9863	8563	7100	9548
401366	福岡県	福岡市城南区	計	121043	5653	5478	5636	5948	7820	8053	8886	9976	8719	7599	7271	7950	9270	6351	5519	4723	6191
401374	福岡県	福岡市早良区	計	210230	10318	10585	11053	10846	11325	13412	15050	16976	15675	13856	13326	14172	16157	10669	9058	7564	10188
402028	福岡県	大牟田市	計	125239	4532	4632	5482	5795	5667	6027	6231	7084	6598	6869	7798	9338	11935	8164	8199	7748	13140
402036	福岡県	久留米市	計	302567	14354	14217	15208	15636	15970	18079	20027	21985	19727	18117	18301	20701	24574	16700	15766	13835	19370
402044	福岡県	直方市	計	58541	2612	2421	2474	2657	2797	3279	3504	3723	3236	3007	3469	4253	5337	3861	3839	3319	4753
402052	福岡県	飯塚市	計	131225	5707	5584	5820	6237	6954	7578	8286	8488	7006	6663	8132	10092	12223	7786	7406	6808	10455
402061	福岡県	田川市	計	50835	2251	2175	2303	2422	2473	2603	2849	3116	2690	2537	3057	3761	4761	3188	3203	2989	4457
402079	福岡県	柳川市	計	71874	2767	3010	3420	3832	3627	3605	3718	4182	4220	4352	4636	5113	6179	4438	4561	4178	6036
402109	福岡県	八女市	計	69993	2478	2766	3293	3771	3454	3380	3472	3665	3707	3975	4617	5389	5796	4060	4452	4547	7171
402117	福岡県	筑後市	計	48803	2357	2436	2650	2522	2524	2733	2999	3396	3188	2804	3058	3346	3878	2672	2490	2297	3453
402125	福岡県	大川市	計	37943	1265	1481	1780	2029	1873	1870	1916	2171	2337	2314	2242	2740	3340	2555	2635	2266	3129
402133	福岡県	行橋市	計	72400	3198	3312	3637	3581	3604	3964	4309	5106	4535	4221	4388	5284	6511	4621	4018	3388	4723
402141	福岡県	豊前市	計	27666	1067	1164	1280	1279	1226	1291	1471	1727	1508	1426	1594	1960	2564	1909	1789	1731	2680
402150	福岡県	中間市	計	45010	1604	1668	1861	2028	2034	2306	2414	2724	2387	2206	2578	3428	4444	3412	3154	2770	3992
402168	福岡県	小郡市	計	59132	2592	3074	3497	3460	3128	2937	3394	4110	3976	3854	3749	3971	4664	3375	3056	2707	3588
402176	福岡県	筑紫野市	計	100501	5016	5042	5258	5171	5624	6088	6977	8041	6787	5929	6481	7379	8241	5343	4378	3619	5127
402184	福岡県	春日市	計	108974	5320	5982	6617	6457	6088	6401	7173	8902	8685	7729	7074	7193	7813	5164	4506	3627	4243
402192	福岡県	大野城市	計	95616	5260	4932	5209	5322	5155	5816	7188	8352	7395	6481	5866	5911	6956	4765	4028	3179	3801
402206	福岡県	宗像市	計	95351	4137	4278	4515	4940	5483	5448	5778	6345	5627	5565	6267	7171	8278	5862	4999	4246	6412
402214	福岡県	太宰府市	計	69886	3651	3285	3330	3243	3454	4180	5181	5772	4529	3883	3691	4561	6206	4372	3695	2803	4050
402231	福岡県	古賀市	計	58156	2823	2775	2876	3280	3525	3481	3872	4368	3620	3518	3892	4278	5056	3327	2660	2039	2766
402249	福岡県	福津市	計	56010	2273	2373	2505	2656	2744	2995	3315	3793	3202	3144	3491	4221	5295	3938	3247	2663	4155
402257	福岡県	うきは市	計	32346	1302	1380	1579	1639	1596	1660	1832	1921	1768	1678	1996	2448	2801	1942	1955	1806	3043
402265	福岡県	宮若市	計	30449	1324	1231	1264	1327	1490	1816	1779	1772	1422	1513	1886	2372	2772	1732	1787	1778	3184
402273	福岡県	嘉麻市	計	43721	1533	1729	1938	2013	2058	2197	2228	2418	2029	2088	2697	3643	4367	2673	2790	2685	4635
402281	福岡県	朝倉市	計	57913	2125	2376	2852	2906	2988	3066	3193	3404	3073	3031	3554	4442	5201	3445	3373	3321	5563
402290	福岡県	みやま市	計	41577	1387	1680	1777	1954	1909	1962	2078	2205	2087	2243	2693	3415	3841	2564	2771	2613	4398
402303	福岡県	糸島市	計	100356	4325	4670	5291	5392	5285	5314	5873	6994	6149	6089	6563	7694	9150	6089	4944	4169	6365
403008	福岡県	筑紫郡	計	50005	3086	2904	3014	2660	2520	2988	3656	4415	3808	3022	2905	3184	3859	2522	1922	1453	2087
403059	福岡県	筑紫郡那珂川町	計	50005	3086	2904	3014	2660	2520	2988	3656	4415	3808	3022	2905	3184	3859	2522	1922	1453	2087
403407	福岡県	糟屋郡	計	216094	13415	11900	11049	10248	10952	14133	17081	19322	14688	11677	12317	14235	16984	11238	9308	7322	10225
403415	福岡県	糟屋郡宇美町	計	37903	1900	1905	1934	1874	2203	2459	2560	2736	2181	2016	2604	3140	3475	1995	1675	1359	1887
403423	福岡県	糟屋郡篠栗町	計	31632	1799	1726	1831	1656	1503	1865	2275	2674	2362	1881	1856	2048	2391	1646	1421	1111	1587
