団体コード	都道府県名	市区町村名	性別	総数	0～4	5～9	10～14	15～19	20～24	25～29	30～34	35～39	40～44	45～49	50～54	55～59	60～64	65～69	70～74	75～79	80～
203840	長野県	上伊那郡飯島町	女	5065	160	171	216	243	237	199	254	250	265	270	326	331	407	368	315	346	707
203858	長野県	上伊那郡南箕輪村	女	7142	353	373	388	377	354	374	493	538	467	437	386	435	521	424	322	297	603
203866	長野県	上伊那郡中川村	女	2675	105	102	103	180	112	95	120	133	124	149	183	190	212	171	156	175	365
203882	長野県	上伊那郡宮田村	女	4609	210	235	275	248	177	203	245	347	299	269	240	240	369	299	253	250	450
204005	長野県	下伊那郡	女	33362	1227	1445	1559	1611	1319	1300	1544	1776	1695	1729	1916	2140	2446	2043	2188	2293	5131
204021	長野県	下伊那郡松川町	女	7221	250	335	349	418	300	295	354	397	417	430	431	503	517	460	481	407	877
204030	長野県	下伊那郡高森町	女	6970	340	360	340	302	278	329	417	447	388	373	389	445	532	441	389	396	804
204048	長野県	下伊那郡阿南町	女	2810	75	79	121	132	102	90	81	94	118	137	145	160	207	181	225	250	613
204072	長野県	下伊那郡阿智村	女	3564	129	152	159	191	158	149	157	183	170	181	212	257	266	173	217	250	560
204099	長野県	下伊那郡平谷村	女	284	5	11	15	12	12	9	6	12	11	13	23	12	9	12	18	31	73
204102	長野県	下伊那郡根羽村	女	568	5	18	21	20	20	13	12	18	18	27	33	40	39	34	49	57	144
204111	長野県	下伊那郡下條村	女	2127	102	107	128	103	82	77	114	126	103	120	117	115	142	102	126	127	336
204129	長野県	下伊那郡売木村	女	326	6	8	14	12	10	13	5	11	12	18	18	17	18	34	31	35	64
204137	長野県	下伊那郡天龍村	女	889	11	23	17	21	30	17	17	19	21	29	35	57	67	64	97	115	249
204145	長野県	下伊那郡泰阜村	女	968	30	38	29	48	39	34	27	35	44	43	52	54	63	46	77	91	218
204153	長野県	下伊那郡喬木村	女	3476	135	155	153	141	139	118	167	222	176	158	203	225	287	236	184	231	546
204161	長野県	下伊那郡豊丘村	女	3550	122	143	192	190	129	144	172	193	195	178	229	232	259	209	218	224	521
204170	長野県	下伊那郡大鹿村	女	609	17	16	21	21	20	12	15	19	22	22	29	23	40	51	76	79	126
204200	長野県	木曽郡	女	16225	447	536	615	702	533	519	631	695	741	827	865	1080	1367	1183	1322	1395	2767
204226	長野県	木曽郡上松町	女	2695	73	72	90	126	79	78	102	94	118	139	156	183	214	194	229	252	496
204234	長野県	木曽郡南木曽町	女	2530	79	88	95	115	74	79	115	101	100	126	140	163	221	163	186	224	461
204251	長野県	木曽郡木祖村	女	1724	61	51	57	74	61	61	80	75	72	88	87	115	157	118	142	138	287
204293	長野県	木曽郡王滝村	女	500	11	13	22	22	20	16	20	23	30	21	26	29	32	38	34	51	92
204307	長野県	木曽郡大桑村	女	2193	49	80	93	94	80	70	69	87	113	115	111	152	183	165	182	202	348
204323	長野県	木曽郡木曽町	女	6583	174	232	258	271	219	215	245	315	308	338	345	438	560	505	549	528	1083
204404	長野県	東筑摩郡	女	12258	382	480	567	592	475	496	549	708	697	678	681	761	1054	782	744	817	1795
204463	長野県	東筑摩郡麻績村	女	1625	28	47	64	74	58	43	58	58	85	69	80	93	121	101	140	130	376
204480	長野県	東筑摩郡生坂村	女	1019	25	30	44	37	42	34	38	49	29	57	46	60	83	72	81	100	192
204501	長野県	東筑摩郡山形村	女	4385	191	224	220	213	169	202	245	336	295	272	251	279	391	258	202	196	441
204510	長野県	東筑摩郡朝日村	女	2478	74	107	131	168	121	111	95	148	158	152	170	147	180	144	119	163	290
204528	長野県	東筑摩郡筑北村	女	2751	64	72	108	100	85	106	113	117	130	128	134	182	279	207	202	228	496
204803	長野県	北安曇郡	女	16842	586	710	742	769	638	653	835	1099	1004	989	951	1097	1579	1104	1006	1020	2060
204811	長野県	北安曇郡池田町	女	5488	169	215	212	250	222	220	244	322	290	292	314	360	527	388	332	360	771
204820	長野県	北安曇郡松川村	女	5168	187	244	260	232	202	222	289	352	317	310	283	318	476	326	296	310	544
204854	長野県	北安曇郡白馬村	女	4547	177	193	205	235	159	168	233	327	315	295	282	323	439	275	232	223	466
204862	長野県	北安曇郡小谷村	女	1639	53	58	65	52	55	43	69	98	82	92	72	96	137	115	146	127	279
205206	長野県	埴科郡	女	8108	285	344	351	388	333	349	400	495	438	478	423	524	699	616	512	495	978
205214	長野県	埴科郡坂城町	女	8108	285	344	351	388	333	349	400	495	438	478	423	524	699	616	512	495	978
205401	長野県	上高井郡	女	9794	358	394	454	506	427	417	479	585	583	571	598	676	895	615	582	551	1103
205419	長野県	上高井郡小布施町	女	5921	230	233	270	297	244	262	305	375	358	331	335	399	554	386	352	331	659
205435	長野県	上高井郡高山村	女	3873	128	161	184	209	183	155	174	210	225	240	263	277	341	229	230	220	444
205605	長野県	下高井郡	女	12043	336	419	472	575	480	454	507	572	582	648	729	812	1009	795	850	914	1889
205613	長野県	下高井郡山ノ内町	女	7254	179	235	291	335	288	271	299	346	368	383	435	469	636	539	547	562	1071
205621	長野県	下高井郡木島平村	女	2698	91	118	96	135	111	121	116	134	107	134	162	194	204	152	162	187	474
205630	長野県	下高井郡野沢温泉村	女	2091	66	66	85	105	81	62	92	92	107	131	132	149	169	104	141	165	344
205800	長野県	上水内郡	女	12794	373	419	496	548	513	471	536	636	633	666	760	963	1176	863	867	910	1964
205834	長野県	上水内郡信濃町	女	4919	151	143	188	187	194	175	196	256	254	248	285	390	468	344	340	341	759
205885	長野県	上水内郡小川村	女	1561	38	44	48	51	47	63	48	73	65	56	65	91	113	110	120	154	375
205907	長野県	上水内郡飯綱町	女	6314	184	232	260	310	272	233	292	307	314	362	410	482	595	409	407	415	830
206008	長野県	下水内郡	女	1211	20	34	38	40	44	23	30	42	31	51	65	71	86	77	98	124	337
206024	長野県	下水内郡栄村	女	1211	20	34	38	40	44	23	30	42	31	51	65	71	86	77	98	124	337
210005	岐阜県		女	1064632	42950	47244	50780	50863	50267	53065	59516	73366	67667	63645	62457	70485	89394	68738	63187	57233	93775
212016	岐阜県	岐阜市	女	213240	8534	9262	9836	9799	10065	10704	12217	15568	14778	13346	12105	13246	17528	14338	13343	11785	16786
212024	岐阜県	大垣市	女	81488	3442	3802	3970	3827	3965	4304	4798	5768	5403	5016	4780	5173	6411	5116	4911	4234	6568
212032	岐阜県	高山市	女	48642	1970	2192	2326	2198	1832	2166	2594	3174	2857	2818	2739	3095	4161	3221	3178	2930	5191
212041	岐阜県	多治見市	女	58739	2210	2352	2860	3036	3013	2967	3182	4034	4022	3717	3803	4068	5218	3995	3235	2722	4305
212059	岐阜県	関市	女	46719	1960	2179	2165	2230	2454	2457	2745	3088	2872	2776	2881	3284	3949	2743	2495	2271	4170
212067	岐阜県	中津川市	女	42553	1646	1831	2003	1998	1838	1959	2145	2546	2351	2417	2539	2747	3466	2641	2685	2758	4983
212075	岐阜県	美濃市	女	11686	370	441	507	526	566	553	553	621	645	643	758	919	1003	732	671	746	1432
212083	岐阜県	瑞浪市	女	20457	690	803	994	1130	985	993	1050	1205	1254	1230	1175	1334	1619	1276	1282	1232	2205
212091	岐阜県	羽島市	女	34257	1477	1624	1830	1648	1686	1769	2104	2643	2383	2202	1905	2266	2806	2199	1969	1521	2225
212105	岐阜県	恵那市	女	28108	1019	1099	1212	1350	1225	1225	1358	1588	1515	1536	1669	1939	2362	1751	1797	1844	3619
212113	岐阜県	美濃加茂市	女	25353	1327	1296	1294	1257	1306	1445	1617	1978	1656	1525	1473	1523	1842	1383	1255	1166	2010
212121	岐阜県	土岐市	女	31331	1126	1271	1321	1505	1554	1413	1617	2067	1788	1862	1887	1950	2655	2111	2124	1945	3135
212130	岐阜県	各務原市	女	73824	3273	3546	3706	3428	3459	3829	4540	5766	5117	4287	3992	4776	6716	5086	4132	3201	4970
212148	岐阜県	可児市	女	48342	2090	2240	2402	2295	2398	2729	3011	3664	3074	2766	2933	3575	4587	3185	2421	1922	3050
212156	岐阜県	山県市	女	14984	444	625	699	742	751	652	707	852	878	891	974	1152	1358	1026	924	883	1426
212164	岐阜県	瑞穂市	女	25017	1396	1336	1328	1219	1257	1611	1860	2222	1821	1546	1380	1501	1881	1342	1102	863	1352
212172	岐阜県	飛騨市	女	14133	455	544	622	613	478	479	601	731	753	762	775	940	1179	1031	1093	1091	1986
212181	岐阜県	本巣市	女	18140	761	947	873	855	877	927	1030	1307	1126	966	1060	1289	1592	1118	970	850	1592
212199	岐阜県	郡上市	女	23796	829	897	1052	1207	1006	914	1031	1220	1235	1385	1438	1640	1799	1371	1539	1775	3458
212202	岐阜県	下呂市	女	19046	648	688	807	890	653	656	776	989	991	1087	1092	1274	1578	1338	1487	1465	2627
212211	岐阜県	海津市	女	19496	668	821	894	1033	1007	1020	972	1187	1146	1183	1320	1522	1709	1214	1119	1036	1645
213004	岐阜県	羽島郡	女	23122	1167	1104	1160	1124	1052	1390	1562	1944	1668	1343	1182	1303	1811	1547	1310	1050	1405
213021	岐阜県	羽島郡岐南町	女	11711	636	557	576	631	564	732	829	1050	854	696	617	661	917	740	590	457	604
213039	岐阜県	羽島郡笠松町	女	11411	531	547	584	493	488	658	733	894	814	647	565	642	894	807	720	593	801
213403	岐阜県	養老郡	女	16280	595	693	746	802	881	814	868	964	943	971	1068	1260	1446	1001	860	873	1495
213411	岐阜県	養老郡養老町	女	16280	595	693	746	802	881	814	868	964	943	971	1068	1260	1446	1001	860	873	1495
213608	岐阜県	不破郡	女	18376	712	791	862	886	859	844	989	1195	1036	1097	1075	1311	1645	1174	1060	1043	1797
213616	岐阜県	不破郡垂井町	女	14239	589	645	704	678	687	693	816	980	825	856	824	997	1248	874	775	762	1286
213624	岐阜県	不破郡関ケ原町	女	4137	123	146	158	208	172	151	173	215	211	241	251	314	397	300	285	281	511
213802	岐阜県	安八郡	女	22782	1033	1163	1155	1056	1032	1211	1420	1709	1438	1214	1316	1569	2010	1479	1232	1067	1678
213811	岐阜県	安八郡神戸町	女	10203	406	465	481	464	472	497	625	713	644	543	573	733	968	739	607	513	760
213829	岐阜県	安八郡輪之内町	女	4892	258	279	264	219	212	310	328	390	295	271	282	350	382	239	223	205	385
213837	岐阜県	安八郡安八町	女	7687	369	419	410	373	348	404	467	606	499	400	461	486	660	501	402	349	533
214001	岐阜県	揖斐郡	女	37454	1419	1814	1949	1913	1830	1775	1857	2496	2305	2178	2182	2534	3239	2337	2115	2053	3458
214019	岐阜県	揖斐郡揖斐川町	女	12652	390	496	531	580	578	588	546	688	639	658	779	871	1125	817	873	873	1620
214035	岐阜県	揖斐郡大野町	女	12231	473	654	721	629	609	608	654	875	821	771	705	866	1051	745	605	566	878
214043	岐阜県	揖斐郡池田町	女	12571	556	664	697	704	643	579	657	933	845	749	698	797	1063	775	637	614	960
214205	岐阜県	本巣郡	女	9322	461	461	539	486	440	530	610	814	682	647	505	562	648	579	459	375	524
214213	岐阜県	本巣郡北方町	女	9322	461	461	539	486	440	530	610	814	682	647	505	562	648	579	459	375	524
215007	岐阜県	加茂郡	女	27473	860	990	1216	1274	1272	1170	1194	1395	1374	1596	1764	1914	2290	1758	1825	1976	3605
215015	岐阜県	加茂郡坂祝町	女	3810	157	151	157	183	222	201	219	236	218	226	296	291	357	220	179	190	307
215023	岐阜県	加茂郡富加町	女	2862	109	98	139	128	154	155	169	165	149	177	196	196	256	161	142	180	288
215031	岐阜県	加茂郡川辺町	女	5432	214	217	261	268	256	263	264	332	307	335	315	367	424	348	337	314	610
215040	岐阜県	加茂郡七宗町	女	2415	63	71	92	109	106	85	75	95	93	132	148	166	223	173	180	195	409
215058	岐阜県	加茂郡八百津町	女	6375	165	225	273	285	278	252	269	317	315	344	405	464	543	404	471	501	864
215066	岐阜県	加茂郡白川町	女	5182	116	176	229	241	209	174	151	211	222	297	328	340	390	343	394	463	898
215074	岐阜県	加茂郡東白川村	女	1397	36	52	65	60	47	40	47	39	70	85	76	90	97	109	122	133	229
215201	岐阜県	可児郡	女	9570	336	385	393	493	494	526	465	566	521	591	645	751	817	589	531	494	973
215210	岐阜県	可児郡御嵩町	女	9570	336	385	393	493	494	526	465	566	521	591	645	751	817	589	531	494	973
216003	岐阜県	大野郡	女	902	32	47	59	43	32	33	43	65	35	47	42	68	69	57	63	62	105
216046	岐阜県	大野郡白川村	女	902	32	47	59	43	32	33	43	65	35	47	42	68	69	57	63	62	105
220001	静岡県		女	1902957	79176	82083	86369	86908	87660	97611	110225	133940	123065	113050	112433	126876	157808	125098	112546	101450	166659
221007	静岡県	静岡市	女	366567	14110	14827	15641	15951	16536	18807	20919	26331	24811	22467	21280	23713	30720	25109	22912	20130	32303
221015	静岡県	静岡市葵区	女	132784	4849	5231	5492	5785	5834	6757	7224	9269	8713	8241	8056	8766	11145	9161	8225	7499	12537
221023	静岡県	静岡市駿河区	女	106179	4698	4569	4674	4625	5121	5950	6802	8392	7805	6596	5997	6607	8342	6798	6113	5161	7929
221031	静岡県	静岡市清水区	女	127604	4563	5027	5475	5541	5581	6100	6893	8670	8293	7630	7227	8340	11233	9150	8574	7470	11837
221309	静岡県	浜松市	女	397951	17655	17819	18442	18231	18869	21863	24224	29020	26146	23847	23612	25569	30903	24556	22434	20704	34057
221317	静岡県	浜松市中区	女	116648	4872	4929	5192	5304	5634	6592	7047	8713	8087	7619	7126	7304	8904	7117	6577	6295	9336
221325	静岡県	浜松市東区	女	62448	3127	3024	2896	2850	2993	3548	4259	5034	4332	3717	3437	3761	4754	3964	3473	2814	4465
221333	静岡県	浜松市西区	女	56932	2835	2816	2761	2591	2473	3101	3656	4495	3778	3310	3265	3564	4368	3404	3076	2768	4671
221341	静岡県	浜松市南区	女	50367	2216	2269	2501	2299	2445	2731	3174	3681	3414	2878	2930	3100	4082	3277	2960	2552	3858
221350	静岡県	浜松市北区	女	47480	1925	1946	2303	2298	2357	2580	2536	3061	2900	2833	2933	3436	3742	2797	2478	2449	4906
221368	静岡県	浜松市浜北区	女	46217	2286	2362	2173	2079	2236	2651	2994	3368	2893	2535	2800	3128	3653	2742	2447	2195	3675
221376	静岡県	浜松市天竜区	女	17859	394	473	616	810	731	660	558	668	742	955	1121	1276	1400	1255	1423	1631	3146
222038	静岡県	沼津市	女	104379	3937	4214	4549	4760	4469	4897	5665	7388	6999	6432	6258	6960	8914	7479	6639	5792	9027
222054	静岡県	熱海市	女	21755	452	500	609	753	754	650	756	1054	1104	1042	1085	1365	2326	2255	2070	1933	3047
222062	静岡県	三島市	女	56878	2274	2457	2633	2701	2754	2668	3192	4252	3971	3560	3396	3861	4818	3927	3342	2833	4239
222071	静岡県	富士宮市	女	67803	2896	3042	3152	3183	3207	3438	3880	4824	4366	4011	4109	4799	5840	4364	3820	3299	5573
222089	静岡県	伊東市	女	39011	1123	1371	1458	1481	1250	1311	1630	2315	2392	2064	2009	2584	4113	3789	3206	2733	4182
222097	静岡県	島田市	女	51856	2094	2205	2325	2404	2536	2596	2782	3283	3093	2932	3144	3546	4234	3314	3060	3015	5293
222101	静岡県	富士市	女	129227	5684	6038	6521	6422	6152	6489	7425	9386	9061	8171	7737	8309	10315	8436	7465	6298	9318
222119	静岡県	磐田市	女	82760	3691	3743	3731	3755	3989	4545	4972	5763	4967	4768	5008	5990	7092	5081	4384	4149	7132
222127	静岡県	焼津市	女	72710	3044	3131	3401	3360	3417	3810	4391	5092	4603	4373	4115	4915	6305	4798	4326	3707	5922
222135	静岡県	掛川市	女	57763	2630	2590	2660	2813	2936	3301	3540	3740	3404	3434	3759	4148	4425	3059	2950	2883	5491
222143	静岡県	藤枝市	女	73115	2937	3160	3446	3377	3293	3663	4255	5246	4626	4313	4501	5229	6455	4895	4143	3639	5937
222151	静岡県	御殿場市	女	42704	2284	2235	2123	2056	1967	2436	3002	3476	2932	2462	2338	2765	3105	2449	2264	1969	2841
222160	静岡県	袋井市	女	41277	2188	2065	2008	1913	2155	2541	2903	3091	2559	2315	2610	2787	3068	2137	1923	1806	3208
222194	静岡県	下田市	女	12884	359	386	492	493	366	439	534	693	729	690	742	898	1278	1148	1046	939	1652
222208	静岡県	裾野市	女	26103	1440	1236	1263	1198	1322	1609	1774	2012	1760	1536	1462	1860	2035	1554	1316	1089	1637
222216	静岡県	湖西市	女	28968	1228	1349	1484	1328	1353	1508	1750	2152	1862	1718	1652	1927	2458	1795	1500	1498	2406
222224	静岡県	伊豆市	女	18181	477	600	695	833	735	677	779	946	1049	1033	1107	1336	1680	1348	1294	1258	2334
222232	静岡県	御前崎市	女	17059	759	812	832	885	865	853	963	1147	908	945	1091	1147	1446	921	877	906	1702
222241	静岡県	菊川市	女	22600	1029	1039	1047	1100	1163	1235	1360	1459	1229	1234	1424	1702	1820	1239	1137	1140	2243
222259	静岡県	伊豆の国市	女	25770	879	1037	1160	1202	1133	1182	1408	1792	1641	1468	1458	1776	2402	1848	1611	1432	2341
222267	静岡県	牧之原市	女	24887	985	988	1163	1266	1271	1314	1273	1451	1314	1389	1671	1769	1970	1376	1359	1473	2855
223000	静岡県	賀茂郡	女	25808	714	817	984	893	745	771	943	1278	1365	1235	1332	1911	2709	2275	2005	2032	3799
223018	静岡県	賀茂郡東伊豆町	女	7385	188	207	301	307	249	260	271	371	440	379	388	567	786	701	623	519	828
223026	静岡県	賀茂郡河津町	女	4215	167	174	167	139	125	115	190	228	238	207	215	286	437	359	278	298	592
223042	静岡県	賀茂郡南伊豆町	女	4950	148	169	171	147	150	128	164	251	263	212	250	383	508	422	346	389	849
223051	静岡県	賀茂郡松崎町	女	4171	105	118	179	146	107	132	144	196	205	207	232	308	418	359	302	369	644
223069	静岡県	賀茂郡西伊豆町	女	5087	106	149	166	154	114	136	174	232	219	230	247	367	560	434	456	457	886
223204	静岡県	田方郡	女	19613	728	829	870	960	853	968	1142	1375	1311	1147	1097	1365	1858	1496	1188	908	1518
223255	静岡県	田方郡函南町	女	19613	728	829	870	960	853	968	1142	1375	1311	1147	1097	1365	1858	1496	1188	908	1518
223409	静岡県	駿東郡	女	46340	2406	2370	2398	2247	2083	2564	3188	3752	3298	2811	2532	2703	3292	2816	2473	2144	3263
223417	静岡県	駿東郡清水町	女	16147	717	813	888	793	740	827	1015	1365	1198	1045	864	909	1213	1027	910	754	1069
223425	静岡県	駿東郡長泉町	女	20281	1238	1122	1029	943	870	1274	1579	1719	1545	1218	1046	1119	1353	1215	998	841	1172
223441	静岡県	駿東郡小山町	女	9912	451	435	481	511	473	463	594	668	555	548	622	675	726	574	565	549	1022
224201	静岡県	榛原郡	女	18965	830	818	887	892	918	984	1082	1120	1092	1113	1177	1199	1480	1102	1163	1087	2021
224243	静岡県	榛原郡吉田町	女	14723	741	725	749	727	769	857	954	984	917	901	915	959	1135	798	775	634	1183
224294	静岡県	榛原郡川根本町	女	4242	89	93	138	165	149	127	128	136	175	212	262	240	345	304	388	453	838
224600	静岡県	周智郡	女	10023	343	405	395	451	569	492	493	502	473	540	727	743	747	532	639	654	1318
224618	静岡県	周智郡森町	女	10023	343	405	395	451	569	492	493	502	473	540	727	743	747	532	639	654	1318
230006	愛知県		女	3613105	168378	169744	177647	171691	184253	209873	237116	289166	258994	224275	198761	214953	284843	226442	195587	163532	237850
231002	愛知県	名古屋市	女	1098861	47403	45913	48199	48467	57255	67252	73577	87156	80243	70880	61292	62997	82880	67718	63024	55608	78997
231011	愛知県	名古屋市千種区	女	77890	3116	2945	3062	2976	3925	4610	5296	6450	5915	5112	4463	4594	5976	4629	4384	4214	6223
231029	愛知県	名古屋市東区	女	36255	1337	1166	1282	1311	1911	2526	2722	3027	2709	2425	2116	2124	2673	2107	2012	1883	2924
231037	愛知県	名古屋市北区	女	82186	3147	3056	3290	3437	3984	4738	4956	5944	5665	5089	4711	4937	6727	5489	5407	4975	6634
231045	愛知県	名古屋市西区	女	70299	2962	2756	3016	2976	3555	4329	4788	5679	5168	4579	3696	3841	4994	4571	4453	3803	5133
231053	愛知県	名古屋市中村区	女	63456	2182	1993	2108	2507	3549	4319	4062	4463	3971	3719	3350	3639	5013	4355	4427	4003	5796
231061	愛知県	名古屋市中区	女	34347	1111	868	878	1051	2541	3314	2866	2710	2374	2065	1874	1932	2481	1988	1864	1786	2644
231070	愛知県	名古屋市昭和区	女	49784	1843	1843	1858	1969	2972	3115	3217	3741	3536	3347	2941	2846	3562	2875	2806	2710	4603
231088	愛知県	名古屋市瑞穂区	女	52885	2019	2082	2132	2205	2652	3034	3284	3938	3627	3437	3130	3103	4133	3299	3058	2949	4803
231096	愛知県	名古屋市熱田区	女	31534	1107	1089	1158	1270	1696	1969	1963	2271	2101	2012	1908	1955	2457	1979	1906	1873	2820
231100	愛知県	名古屋市中川区	女	107991	5161	4664	5092	5309	5638	6639	7532	8648	7745	6829	5590	5933	8024	6707	6256	5295	6929
231118	愛知県	名古屋市港区	女	72081	3183	3205	3471	3605	3970	4166	4323	5318	4947	4412	4089	4365	5855	4525	4250	3570	4827
231126	愛知県	名古屋市南区	女	67310	2550	2464	2815	3018	3269	3884	3953	4422	4271	4027	3780	4250	5570	4589	4443	4092	5913
231134	愛知県	名古屋市守山区	女	82917	4475	4201	4084	3598	3734	4700	5858	7275	6224	5116	4215	4501	6316	5235	4520	3659	5206
231142	愛知県	名古屋市緑区	女	115185	6075	6137	6080	5714	5706	6676	8027	9912	8957	7505	6326	6563	8548	6763	5701	4488	6007
231151	愛知県	名古屋市名東区	女	79159	3626	3905	4107	3742	4141	4669	5521	6946	6804	5661	4568	4425	5452	4224	3680	3238	4450
231169	愛知県	名古屋市天白区	女	75582	3509	3539	3766	3779	4012	4564	5209	6412	6229	5545	4535	3989	5099	4383	3857	3070	4085
232017	愛知県	豊橋市	女	182357	8315	8739	9358	9111	9089	10130	11423	13688	12255	11315	10631	11376	14664	11272	9598	8387	13006
232025	愛知県	岡崎市	女	181249	9027	9048	9336	9164	9723	11045	12421	14314	12667	11381	10800	11500	13911	10019	8101	7458	11334
232033	愛知県	一宮市	女	193825	8770	9358	10025	9493	9311	10072	11702	15644	14360	12121	10159	11551	15653	13110	11630	8801	12065
232041	愛知県	瀬戸市	女	65690	2593	2933	2966	3065	3091	3148	3728	4917	4557	4034	3660	4201	5957	4801	4047	3212	4780
232050	愛知県	半田市	女	58636	2689	2848	3103	2999	3220	3372	3471	4594	4304	3919	3385	3353	4393	3420	3001	2629	3936
232068	愛知県	春日井市	女	150905	7420	7479	7676	6896	7027	8411	10484	13084	10995	8915	7675	8822	12849	10490	8317	6097	8268
232076	愛知県	豊川市	女	90190	4247	4358	4486	4421	4425	4940	5589	6949	5931	5285	5186	5537	7562	5712	4967	3993	6602
232084	愛知県	津島市	女	33303	1341	1520	1766	1692	1561	1592	1862	2613	2372	2136	1751	1924	2831	2387	1997	1612	2346
232092	愛知県	碧南市	女	34393	1660	1686	1775	1781	1986	1974	2054	2525	2311	2122	1933	2144	2318	2010	1792	1718	2604
232106	愛知県	刈谷市	女	67216	3698	3381	3741	3425	3821	4664	4981	5619	5102	4213	3518	3741	4821	3589	2943	2381	3578
232114	愛知県	豊田市	女	195162	10196	9953	10224	10127	11150	12429	13454	15660	13718	11407	11160	12588	15802	11372	8565	6714	10643
232122	愛知県	安城市	女	85549	4685	4690	4775	4342	4449	5208	6117	7395	6716	5474	4432	4929	6203	4565	3813	3242	4514
232131	愛知県	西尾市	女	51836	2560	2527	2718	2702	2840	3049	3274	3832	3485	3137	2956	3292	3905	2979	2582	2303	3695
232149	愛知県	蒲郡市	女	41036	1561	1634	1886	1958	2138	2047	2121	2752	2602	2608	2359	2445	3473	2867	2658	2409	3518
232157	愛知県	犬山市	女	37170	1650	1724	1843	1640	1616	1779	2298	2872	2546	2172	1917	2335	3413	2710	2277	1773	2605
232165	愛知県	常滑市	女	27887	1338	1324	1213	1231	1480	1718	1763	1997	1742	1525	1470	1565	2097	1780	1718	1523	2403
232173	愛知県	江南市	女	50687	2169	2389	2517	2486	2449	2543	3019	3981	3703	3195	2736	3025	4192	3684	2998	2341	3260
232190	愛知県	小牧市	女	71502	3439	3510	3673	3583	3864	4035	4655	5993	5211	4331	3856	4482	5943	4768	3811	2685	3663
232203	愛知県	稲沢市	女	68182	2846	3084	3444	3254	3325	3708	4204	5343	4822	4103	3967	4367	5769	4576	3801	3109	4460
232211	愛知県	新城市	女	25617	830	1007	1138	1258	1186	1176	1207	1404	1298	1455	1624	1924	2147	1598	1591	1685	3089
232220	愛知県	東海市	女	51421	2859	2777	2571	2483	2567	3221	3727	4347	3641	2981	2694	2833	3789	3165	2790	2249	2727
232238	愛知県	大府市	女	40705	2360	2242	2094	1847	1808	2529	3176	3796	3121	2354	1957	2305	3082	2499	1937	1507	2091
232246	愛知県	知多市	女	41924	1959	2063	2153	2004	2005	2314	2660	3302	2854	2356	2383	2787	3765	2847	2328	1709	2435
232254	愛知県	知立市	女	31155	1608	1609	1635	1668	1694	2064	2098	2644	2346	2086	1729	1632	2242	1735	1519	1212	1634
232262	愛知県	尾張旭市	女	40851	1924	2075	2095	1905	1894	2161	2660	3567	3037	2561	2286	2483	3392	2690	2117	1717	2287
232271	愛知県	高浜市	女	20722	1172	1173	1169	1112	1122	1248	1435	1629	1583	1312	1121	1066	1291	1019	1023	921	1326
232289	愛知県	岩倉市	女	22946	1070	966	1082	1097	1064	1323	1533	1889	1753	1379	1218	1414	1942	1587	1310	1001	1318
232297	愛知県	豊明市	女	32694	1312	1544	1741	1597	1819	1789	2017	2627	2415	2025	1706	1970	2800	2307	1864	1367	1794
232301	愛知県	日進市	女	40819	2353	2292	2266	2039	1881	2392	3139	3850	3351	2699	2101	2086	2882	2359	1788	1355	1986
232319	愛知県	田原市	女	31756	1314	1370	1548	1654	1822	1790	1767	2015	1885	1951	1931	2116	2347	1798	1589	1706	3153
232327	愛知県	愛西市	女	33539	1198	1527	1782	1699	1534	1481	1770	2581	2294	2025	1792	2138	3034	2461	2128	1582	2513
232335	愛知県	清須市	女	32243	1683	1544	1468	1406	1552	2027	2457	2708	2185	1866	1725	1893	2494	1975	1776	1500	1984
232343	愛知県	北名古屋市	女	39873	2113	2032	1974	1656	1799	2398	2939	3605	3001	2235	1776	2219	3360	3010	2353	1537	1866
232351	愛知県	弥富市	女	21664	1060	984	1100	967	1062	1321	1383	1772	1487	1307	1158	1266	1808	1437	1201	948	1403
232360	愛知県	みよし市	女	27346	1616	1792	1951	1480	1316	1622	1961	2707	2502	1863	1395	1300	1787	1388	988	780	898
232378	愛知県	あま市	女	43235	2062	2258	2235	1909	1932	2267	2873	3780	3194	2483	2101	2455	3875	3248	2559	1794	2210
233005	愛知県	愛知郡	女	44690	2769	2674	2526	2099	2221	2802	3542	4450	3673	2742	2194	2378	3171	2471	1766	1323	1889
233021	愛知県	愛知郡東郷町	女	20277	1146	1206	1215	927	891	1152	1420	1950	1656	1132	978	1122	1680	1293	924	676	909
233048	愛知県	愛知郡長久手町	女	24413	1623	1468	1311	1172	1330	1650	2122	2500	2017	1610	1216	1256	1491	1178	842	647	980
233404	愛知県	西春日井郡	女	6811	411	355	347	303	322	404	529	568	490	361	299	389	568	489	388	251	337
233421	愛知県	西春日井郡豊山町	女	6811	411	355	347	303	322	404	529	568	490	361	299	389	568	489	388	251	337
233609	愛知県	丹羽郡	女	27887	1451	1358	1522	1301	1221	1577	1869	2330	2093	1633	1363	1583	2264	1874	1523	1211	1714
233617	愛知県	丹羽郡大口町	女	10880	561	579	653	533	478	610	683	947	872	678	510	647	814	725	561	401	628
233625	愛知県	丹羽郡扶桑町	女	17007	890	779	869	768	743	967	1186	1383	1221	955	853	936	1450	1149	962	810	1086
234206	愛知県	海部郡	女	35286	1803	1753	1801	1762	1749	1986	2431	3003	2666	2190	1861	2041	2824	2236	1830	1409	1941
