平成28年1月1日住民基本台帳年齢階級別人口（市区町村別）（総計）※年齢階級別の外国人住民数が非公表となる市区町村がある場合や年齢不詳者がいる場合は、各年齢階級の合計と総数が一致しないことがあります。	Column	Column2	Column3	Column4	Column5	Column6	Column7	Column8	Column9	Column10	Column11	Column12	Column13	Column14	Column15	Column16	Column17	Column18	Column19	Column20	Column21	Column22	Column23	Column24	Column25
団体コード	都道府県名	市区町村名	性別	総数	0～4歳	5～9	10～14	15～19	20～24	25～29	30～34	35～39	40～44	45～49	50～54	55～59	60～64	65～69	70～74	75～79	80～84	85～89	90～94	95～99	100歳以上
022063	青森県	十和田市	女	33074	1038	1220	1370	1551	1257	1210	1518	1836	2107	2017	2091	2228	2764	2944	2128	2004	1863	1219	545	138	26
022071	青森県	三沢市	女	20824	900	952	1032	1044	915	965	1259	1356	1475	1392	1265	1269	1390	1374	1102	1000	1072	671	307	71	13
022080	青森県	むつ市	女	31256	1077	1115	1315	1441	1073	1150	1477	1814	2036	1877	1853	2112	2598	2739	2073	1886	1708	1108	623	162	19
022098	青森県	つがる市	女	18169	471	581	677	748	548	651	786	868	946	982	1133	1310	1457	1538	1217	1400	1338	991	385	97	17
022101	青森県	平川市	女	17268	523	602	656	775	653	625	828	920	1019	981	1079	1209	1375	1458	1094	1189	1062	788	307	67	15
023001	青森県	東津軽郡	女	12669	258	290	364	427	352	322	443	505	601	577	690	990	1186	1250	986	1142	1075	741	321	103	7
023019	青森県	東津軽郡平内町	女	6114	154	172	199	221	188	187	245	299	281	294	341	510	596	593	420	479	430	320	130	32	2
023035	青森県	東津軽郡今別町	女	1541	17	17	27	40	33	31	30	39	64	48	76	127	134	166	142	173	193	103	57	23	0
023043	青森県	東津軽郡蓬田村	女	1541	38	43	50	62	53	33	66	65	84	75	109	112	130	141	110	125	116	89	32	6	0
023078	青森県	東津軽郡外ヶ浜町	女	3473	49	58	88	104	78	71	102	102	172	160	164	241	326	350	314	365	336	229	102	42	5
023205	青森県	西津軽郡	女	10448	181	270	322	401	282	241	358	386	471	509	609	762	913	989	833	935	918	658	279	85	15
023213	青森県	西津軽郡鰺ヶ沢町	女	5737	105	166	175	232	175	157	209	221	262	301	361	438	503	491	412	474	489	365	146	36	7
023230	青森県	西津軽郡深浦町	女	4711	76	104	147	169	107	84	149	165	209	208	248	324	410	498	421	461	429	293	133	49	8
023400	青森県	中津軽郡	女	735	28	16	17	29	22	22	28	29	29	42	50	39	53	61	48	62	69	65	19	7	0
023434	青森県	中津軽郡西目屋村	女	735	28	16	17	29	22	22	28	29	29	42	50	39	53	61	48	62	69	65	19	7	0
023604	青森県	南津軽郡	女	18098	507	551	674	722	625	640	789	918	1006	991	1163	1256	1481	1475	1285	1350	1285	855	403	94	14
023612	青森県	南津軽郡藤崎町	女	8253	273	275	331	359	317	333	403	431	518	466	531	581	622	628	522	549	534	351	174	41	5
023621	青森県	南津軽郡大鰐町	女	5569	90	122	183	212	175	146	182	250	261	301	354	403	468	517	463	507	433	308	148	38	7
023671	青森県	南津軽郡田舎館村	女	4276	144	154	160	151	133	161	204	237	227	224	278	272	391	330	300	294	318	196	81	15	2
023809	青森県	北津軽郡	女	21251	531	619	810	908	684	711	824	977	1115	1241	1349	1515	1760	1827	1529	1654	1554	1051	408	119	16
023817	青森県	北津軽郡板柳町	女	7757	197	238	302	351	280	280	299	367	434	475	498	539	623	653	534	588	529	369	142	38	5
023841	青森県	北津軽郡鶴田町	女	7204	203	234	299	344	246	244	316	365	393	418	456	458	583	594	475	544	482	339	145	48	4
023876	青森県	北津軽郡中泊町	女	6290	131	147	209	213	158	187	209	245	288	348	395	518	554	580	520	522	543	343	121	33	7
024007	青森県	上北郡	女	51688	1682	1919	2222	2357	1804	1893	2441	2700	3194	2954	3060	3554	4244	4306	3254	3307	3142	2206	1080	284	39
024015	青森県	上北郡野辺地町	女	7422	198	237	299	293	226	248	328	357	425	390	446	555	651	675	539	525	470	331	176	46	7
024023	青森県	上北郡七戸町	女	8605	220	279	308	363	282	221	331	377	488	416	478	584	765	791	640	622	624	485	229	67	7
024058	青森県	上北郡六戸町	女	5627	207	230	223	251	177	204	270	343	322	331	292	386	458	457	343	362	359	262	111	34	5
024066	青森県	上北郡横浜町	女	2397	52	74	94	106	76	63	92	96	126	132	125	156	198	222	170	207	182	115	67	20	6
024082	青森県	上北郡東北町	女	9606	289	321	406	422	294	341	434	419	538	516	574	688	784	833	628	666	699	443	242	63	6
024112	青森県	上北郡六ヶ所村	女	4979	207	216	245	218	222	254	268	323	340	259	285	326	384	356	232	293	262	200	75	13	1
024121	青森県	上北郡おいらせ町	女	13052	509	562	647	704	527	562	718	785	955	910	860	859	1004	972	702	632	546	370	180	41	7
024201	青森県	下北郡	女	8328	264	279	335	358	278	298	354	391	434	456	432	597	733	677	546	630	606	405	198	32	10
024236	青森県	下北郡大間町	女	2787	89	111	120	131	87	109	125	149	182	161	142	195	247	232	171	186	165	107	54	13	2
024244	青森県	下北郡東通村	女	3369	132	111	127	148	130	127	168	160	158	182	170	254	289	243	187	248	259	173	87	7	5
024252	青森県	下北郡風間浦村	女	1062	21	30	39	38	36	32	28	39	49	49	61	81	101	103	88	100	86	50	24	5	1
024261	青森県	下北郡佐井村	女	1110	22	27	49	41	25	30	33	43	45	64	59	67	96	99	100	96	96	75	33	7	2
024406	青森県	三戸郡	女	36829	937	1066	1376	1593	1354	1236	1387	1519	1907	2149	2334	2622	3212	3107	2514	2636	2689	1879	963	225	44
024414	青森県	三戸郡三戸町	女	5691	146	156	196	198	191	172	188	224	301	308	335	354	512	497	452	434	466	314	165	46	6
024422	青森県	三戸郡五戸町	女	9483	246	266	317	407	326	331	405	403	459	498	609	701	850	827	629	686	693	511	252	51	16
024431	青森県	三戸郡田子町	女	3120	57	81	118	127	111	80	101	111	138	175	175	229	275	264	227	275	274	170	86	26	5
024457	青森県	三戸郡南部町	女	10121	267	310	385	439	355	325	370	418	540	618	640	688	836	864	684	701	769	545	288	69	10
024465	青森県	三戸郡階上町	女	7047	200	211	317	364	335	291	283	317	423	505	499	548	627	535	404	420	351	237	121	24	5
024503	青森県	三戸郡新郷村	女	1367	21	42	43	58	36	37	40	46	46	45	76	102	112	120	118	120	136	102	51	9	2
030007	岩手県		女	670105	22315	24808	27620	29316	26684	27159	32570	37490	41205	38842	40645	43698	49986	52668	42650	43651	40944	29088	13957	3937	639
032018	岩手県	盛岡市	女	155100	5905	6265	6530	6800	7495	7831	9120	10001	11330	10087	10076	9925	10383	11499	8728	7985	7224	4876	2269	664	107
032026	岩手県	宮古市	女	29105	873	989	1119	1202	962	1035	1234	1423	1624	1650	1664	1844	2266	2514	2229	2239	1948	1387	689	186	28
032034	岩手県	大船渡市	女	20035	573	635	728	842	705	687	804	999	1165	1121	1307	1249	1528	1653	1606	1458	1343	980	499	127	26
032051	岩手県	花巻市	女	51925	1667	1874	2142	2274	1952	1986	2414	2879	3099	2975	2963	3245	3790	4255	3557	3553	3323	2433	1176	317	51
032069	岩手県	北上市	女	47685	1876	2100	2258	2285	2009	2110	2717	3136	3374	2958	2764	2837	3347	3438	2684	2580	2403	1737	809	211	52
032077	岩手県	久慈市	女	19035	641	719	783	896	761	796	940	1028	1103	1174	1187	1310	1424	1402	1126	1271	1110	854	381	108	21
032085	岩手県	遠野市	女	14863	434	487	509	577	513	492	638	677	653	722	777	1066	1135	1181	1033	1292	1237	906	402	113	19
032093	岩手県	一関市	女	63311	1842	2291	2643	2679	2123	2192	2724	3317	3552	3337	3778	4293	4988	4908	3979	4424	4521	3464	1727	471	58
032107	岩手県	陸前高田市	女	10409	253	285	435	426	361	296	408	443	574	597	650	655	803	888	797	816	747	556	301	102	16
032115	岩手県	釜石市	女	18851	579	588	664	723	650	619	750	859	983	1042	1072	1103	1496	1625	1545	1543	1459	967	433	133	18
032131	岩手県	二戸市	女	15038	460	518	583	621	499	535	623	798	850	914	824	982	1192	1227	1003	1085	1022	802	372	112	16
032140	岩手県	八幡平市	女	14100	369	399	479	557	522	489	584	703	679	671	843	984	1259	1090	916	1145	1126	766	385	117	17
032158	岩手県	奥州市	女	62832	2141	2307	2630	2762	2347	2448	2889	3464	3618	3328	3640	4144	4647	4934	3957	4420	4268	2995	1412	408	73
032166	岩手県	滝沢市	女	28044	1251	1356	1354	1394	1414	1366	1746	1939	2022	1759	1830	1869	2132	2235	1390	1134	849	573	322	98	11
033006	岩手県	岩手郡	女	19758	527	596	730	803	699	625	721	880	1029	1047	1203	1381	1681	1661	1374	1567	1507	1071	478	131	17
033014	岩手県	岩手郡雫石町	女	9033	262	307	351	381	336	329	385	419	549	483	545	612	767	776	583	644	609	422	180	60	13
033022	岩手県	岩手郡葛巻町	女	3439	73	90	96	112	88	76	101	122	128	144	209	252	326	312	282	323	336	229	105	25	0
033031	岩手県	岩手郡岩手町	女	7286	192	199	283	310	275	220	235	339	352	420	449	517	588	573	509	600	562	420	193	46	4
033201	岩手県	紫波郡	女	31693	1107	1312	1497	1572	1456	1410	1622	1910	2149	1986	2112	2147	2347	2478	1761	1619	1559	979	531	123	16
033219	岩手県	紫波郡紫波町	女	17571	583	710	800	820	756	724	818	1025	1138	1073	1141	1174	1337	1428	1084	1005	960	588	317	80	10
033227	岩手県	紫波郡矢巾町	女	14122	524	602	697	752	700	686	804	885	1011	913	971	973	1010	1050	677	614	599	391	214	43	6
033600	岩手県	和賀郡	女	3246	57	72	90	112	84	78	96	101	111	125	159	219	263	254	271	326	368	258	145	39	11
033669	岩手県	和賀郡西和賀町	女	3246	57	72	90	112	84	78	96	101	111	125	159	219	263	254	271	326	368	258	145	39	11
033804	岩手県	胆沢郡	女	7993	269	319	377	357	327	338	401	509	491	421	473	517	585	550	446	528	479	375	171	53	7
033812	岩手県	胆沢郡金ケ崎町	女	7993	269	319	377	357	327	338	401	509	491	421	473	517	585	550	446	528	479	375	171	53	7
034002	岩手県	西磐井郡	女	4136	132	143	166	176	131	140	176	200	201	178	268	273	349	361	260	297	298	237	93	36	10
034029	岩手県	西磐井郡平泉町	女	4136	132	143	166	176	131	140	176	200	201	178	268	273	349	361	260	297	298	237	93	36	10
034401	岩手県	気仙郡	女	3026	60	78	104	91	91	108	116	105	134	140	161	198	230	238	236	257	274	248	116	37	4
034410	岩手県	気仙郡住田町	女	3026	60	78	104	91	91	108	116	105	134	140	161	198	230	238	236	257	274	248	116	37	4
034606	岩手県	上閉伊郡	女	6441	183	189	219	324	226	213	243	289	332	365	402	433	502	590	490	522	464	287	122	30	2
034614	岩手県	上閉伊郡大槌町	女	6441	183	189	219	324	226	213	243	289	332	365	402	433	502	590	490	522	464	287	122	30	2
034801	岩手県	下閉伊郡	女	16873	443	501	628	724	483	496	629	701	851	849	931	1124	1381	1509	1355	1445	1274	866	444	132	19
034827	岩手県	下閉伊郡山田町	女	8409	222	249	325	414	254	263	331	393	462	477	452	518	659	787	720	673	553	377	178	65	6
034835	岩手県	下閉伊郡岩泉町	女	5178	136	141	176	175	136	148	176	174	219	225	304	372	435	427	411	526	466	300	157	33	8
034843	岩手県	下閉伊郡田野畑村	女	1816	55	65	77	72	53	43	64	81	95	82	94	127	154	166	126	134	139	102	56	16	3
034851	岩手県	下閉伊郡普代村	女	1470	30	46	50	63	40	42	58	53	75	65	81	107	133	129	98	112	116	87	53	18	2
035009	岩手県	九戸郡	女	19631	516	595	736	858	657	637	709	839	944	1039	1167	1382	1677	1622	1411	1562	1527	1033	466	141	30
035017	岩手県	九戸郡軽米町	女	4999	109	161	188	197	176	177	178	186	192	279	304	350	431	382	371	417	402	297	114	30	4
035033	岩手県	九戸郡野田村	女	2283	73	73	67	96	73	93	88	106	118	120	147	166	171	188	159	157	186	104	56	25	7
035068	岩手県	九戸郡九戸村	女	3184	79	99	120	125	94	82	100	136	151	146	162	222	276	273	254	294	243	183	100	22	4
035076	岩手県	九戸郡洋野町	女	9165	255	262	361	440	314	285	343	411	483	494	554	644	799	779	627	694	696	449	196	64	15
035203	岩手県	二戸郡	女	6975	157	190	216	261	217	232	266	290	337	357	394	518	581	556	496	583	614	438	214	48	10
035246	岩手県	二戸郡一戸町	女	6975	157	190	216	261	217	232	266	290	337	357	394	518	581	556	496	583	614	438	214	48	10
040002	宮城県		女	1190676	45198	48058	50567	53762	56853	61665	71541	78370	84802	73927	72385	74609	84151	88087	65050	61219	55555	39759	19089	5010	798
041009	宮城県	仙台市	女	543891	22264	22331	22235	24160	29953	33529	37268	39674	43897	37398	33713	31595	34248	37546	28020	23710	20058	13609	6651	1744	288
041017	宮城県	仙台市青葉区	女	152017	5606	5788	5694	6411	9805	10077	10483	10896	12002	10332	9449	8948	9197	10176	7601	6615	5972	4172	2077	611	105
041025	宮城県	仙台市宮城野区	女	96225	4640	4164	3823	4230	5192	6736	7473	7520	8087	6568	5887	5158	5574	5856	4516	4014	3313	2131	1052	246	45
041033	宮城県	仙台市若林区	女	67347	2877	2777	2698	2968	3483	4419	4873	5093	5483	4625	4185	3786	4066	4416	3307	2996	2514	1733	813	197	38
041041	宮城県	仙台市太白区	女	116810	4895	4858	4965	5211	5771	6507	7667	8455	9330	8131	7077	6649	7399	8377	6373	5380	4615	3198	1536	364	52
041050	宮城県	仙台市泉区	女	111492	4246	4744	5055	5340	5702	5790	6772	7710	8995	7742	7115	7054	8012	8721	6223	4705	3644	2375	1173	326	48
042021	宮城県	石巻市	女	76428	2449	2706	3156	3514	3277	3318	3649	4293	4668	4446	4710	4838	5710	6224	5020	4949	4375	3141	1503	427	55
042030	宮城県	塩竈市	女	28995	839	960	1092	1276	1357	1282	1331	1562	1799	1726	1776	1900	2192	2540	1983	1933	1677	1106	514	131	19
042056	宮城県	気仙沼市	女	34288	888	1022	1326	1484	1115	1020	1287	1658	1908	2076	2205	2395	2664	3109	2641	2560	2252	1594	813	235	36
042064	宮城県	白石市	女	18197	527	631	712	786	690	715	861	999	1042	1002	1140	1241	1503	1517	1118	1102	1178	880	429	100	24
042072	宮城県	名取市	女	39195	1923	2055	1961	1946	1879	2051	2651	2905	3056	2543	2552	2350	2488	2394	1864	1664	1366	917	495	114	21
042081	宮城県	角田市	女	15388	466	641	630	664	575	594	761	842	892	745	907	1070	1301	1284	873	860	987	749	426	102	19
042099	宮城県	多賀城市	女	31261	1434	1378	1461	1605	1523	1715	2064	2153	2383	2091	1814	1836	2096	2273	1717	1474	1120	691	347	74	12
042111	宮城県	岩沼市	女	22382	891	1032	1116	1010	1026	1181	1434	1623	1654	1330	1235	1367	1620	1723	1135	1028	927	641	303	94	12
042129	宮城県	登米市	女	42521	1445	1537	1739	1860	1490	1646	2148	2360	2217	2010	2532	3103	3686	3124	2188	2766	2989	2322	1067	261	31
042137	宮城県	栗原市	女	37087	1050	1185	1383	1481	1197	1222	1656	1819	1794	1585	1986	2701	3350	2995	2173	2809	3042	2338	991	285	45
042145	宮城県	東松島市	女	20473	847	857	953	999	883	904	1177	1268	1408	1189	1205	1308	1536	1629	1212	1091	900	680	309	101	17
042153	宮城県	大崎市	女	68548	2559	2856	3047	3008	2903	3140	3840	4319	4300	3794	4054	4525	5251	5065	3513	3878	3933	2905	1294	316	48
043001	宮城県	刈田郡	女	7165	209	244	291	314	276	272	323	310	381	379	402	491	610	577	409	472	503	423	200	57	8
043010	宮城県	刈田郡蔵王町	女	6391	200	226	266	278	260	249	304	291	348	345	362	455	561	512	369	405	415	328	161	50	6
043028	宮城県	刈田郡七ヶ宿町	女	774	9	18	25	36	16	23	19	19	33	34	40	36	49	65	40	67	88	95	39	7	2
043206	宮城県	柴田郡	女	41838	1538	1700	1774	1873	1837	2065	2382	2499	2823	2316	2321	2818	3264	3468	2375	2211	1982	1547	748	200	45
043214	宮城県	柴田郡大河原町	女	12124	499	517	587	538	524	652	753	780	893	748	649	818	820	902	643	612	545	387	208	38	11
043222	宮城県	柴田郡村田町	女	5788	195	209	218	259	232	269	278	297	324	295	324	428	489	448	334	338	354	296	133	32	11
043231	宮城県	柴田郡柴田町	女	19270	733	826	809	867	916	961	1114	1212	1349	1040	1081	1209	1536	1714	1132	967	811	615	277	85	16
043249	宮城県	柴田郡川崎町	女	4656	111	148	160	209	165	183	237	210	257	233	267	363	419	404	266	294	272	249	130	45	7
043401	宮城県	伊具郡	女	7315	173	210	273	287	256	247	308	329	326	348	411	506	639	590	449	544	580	515	237	69	18
043419	宮城県	伊具郡丸森町	女	7315	173	210	273	287	256	247	308	329	326	348	411	506	639	590	449	544	580	515	237	69	18
043605	宮城県	亘理郡	女	23801	728	871	1027	1132	966	990	1157	1388	1488	1281	1363	1638	1944	2217	1494	1307	1246	920	472	148	24
043613	宮城県	亘理郡亘理町	女	17440	589	706	784	872	759	751	915	1075	1128	985	1013	1207	1381	1527	1025	863	851	575	322	95	17
043621	宮城県	亘理郡山元町	女	6361	139	165	243	260	207	239	242	313	360	296	350	431	563	690	469	444	395	345	150	53	7
044008	宮城県	宮城郡	女	35837	1227	1520	1701	1773	1724	1657	1948	2247	2411	2214	2453	2573	2682	2689	1986	1814	1503	1006	520	143	19
044016	宮城県	宮城郡松島町	女	7657	168	216	257	282	300	303	351	382	382	431	469	507	611	685	558	591	513	351	213	51	9
044041	宮城県	宮城郡七ヶ浜町	女	9678	266	365	467	514	445	408	413	514	656	643	665	726	747	781	639	563	422	279	127	34	4
044067	宮城県	宮城郡利府町	女	18502	793	939	977	977	979	946	1184	1351	1373	1140	1319	1340	1324	1223	789	660	568	376	180	58	6
044202	宮城県	黒川郡	女	47563	2300	2655	2740	2551	2094	2257	3084	3653	3782	3041	2774	2919	3274	3091	1991	1798	1599	1160	618	153	13
044211	宮城県	黒川郡大和町	女	13802	763	712	617	614	656	808	1022	1097	994	749	786	845	887	785	544	582	607	441	220	68	5
044229	宮城県	黒川郡大郷町	女	4310	139	137	162	165	156	178	249	233	181	189	228	312	425	363	221	260	310	225	126	32	3
044237	宮城県	黒川郡富谷町	女	26537	1256	1686	1812	1635	1174	1128	1660	2124	2417	1985	1604	1573	1731	1725	1104	804	522	365	187	42	3
044245	宮城県	黒川郡大衡村	女	2914	142	120	149	137	108	143	153	199	190	118	156	189	231	218	122	152	160	129	85	11	2
044407	宮城県	加美郡	女	16301	505	621	680	695	613	648	776	791	820	800	925	1147	1360	1315	892	1069	1181	932	400	110	21
044440	宮城県	加美郡色麻町	女	3768	122	156	174	176	140	161	223	187	189	168	227	251	314	290	171	225	260	218	84	28	4
044458	宮城県	加美郡加美町	女	12533	383	465	506	519	473	487	553	604	631	632	698	896	1046	1025	721	844	921	714	316	82	17
045004	宮城県	遠田郡	女	21703	655	762	862	860	825	881	1034	1223	1197	1056	1249	1539	1896	1876	1283	1424	1409	1108	465	82	17
045012	宮城県	遠田郡涌谷町	女	8715	252	295	348	337	320	357	424	463	440	419	523	665	763	754	493	587	601	452	179	34	9
045055	宮城県	遠田郡美里町	女	12988	403	467	514	523	505	524	610	760	757	637	726	874	1133	1122	790	837	808	656	286	48	8
045802	宮城県	牡鹿郡	女	3456	96	80	119	157	143	125	140	165	169	155	179	221	263	328	295	277	252	187	80	22	3
045811	宮城県	牡鹿郡女川町	女	3456	96	80	119	157	143	125	140	165	169	155	179	221	263	328	295	277	252	187	80	22	3
046001	宮城県	本吉郡	女	7043	185	204	289	327	251	206	262	290	387	402	479	528	574	513	419	479	496	388	207	42	3
046060	宮城県	本吉郡南三陸町	女	7043	185	204	289	327	251	206	262	290	387	402	479	528	574	513	419	479	496	388	207	42	3
050008	秋田県		女	551385	15346	17789	20132	22173	18918	19483	24225	28717	31965	30203	33516	38171	44534	47522	36643	38911	38079	28014	12992	3243	501
052019	秋田県	秋田市	女	167671	5473	6065	6609	7088	6999	7300	8664	10252	11663	10446	10759	11371	12518	13917	10059	9628	8835	6298	2904	718	105
052027	秋田県	能代市	女	30149	668	871	1074	1112	879	864	1158	1471	1683	1667	1746	2009	2449	2816	2353	2379	2308	1671	735	204	32
052035	秋田県	横手市	女	49816	1454	1569	1829	2012	1477	1646	2222	2479	2688	2531	2920	3591	4242	4174	3078	3592	3674	2858	1425	309	46
052043	秋田県	大館市	女	40211	1045	1254	1416	1567	1220	1334	1650	2000	2216	2104	2417	2652	3180	3537	2954	3158	3060	2134	1006	254	53
052060	秋田県	男鹿市	女	15656	303	353	446	488	465	439	586	671	714	722	864	1133	1401	1590	1230	1315	1341	943	478	149	25
052078	秋田県	湯沢市	女	25105	583	696	843	1089	836	747	952	1129	1363	1361	1548	1880	2133	2116	1735	1820	2022	1361	719	143	29
052094	秋田県	鹿角市	女	17320	497	602	617	680	498	467	704	832	875	870	983	1178	1377	1489	1326	1454	1332	992	426	107	14
